id,uniprot,gene,chrom,start,end
"Q96EG1","Q96EG1",,,
"Q6T4P5","Q6T4P5",,,
"A6NNX1","A6NNX1",,,
"O14593","O14593",,,
"A4QPB2","A4QPB2",,,
"Q04900","Q04900",,,
"Q6ZN30","Q6ZN30",,,
"Q8N6L0","Q8N6L0",,,
"Q8NHA8","Q8NHA8",,,
"Q96LZ2","Q96LZ2",,,
"Q9NYG8","Q9NYG8",,,
"Q8NEP4","Q8NEP4",,,
"Q6ZV50","Q6ZV50",,,
"P42127","P42127",,,
"Q9Y3P4","Q9Y3P4",,,
"Q5XKK7","Q5XKK7",,,
"Q9BYQ7","Q9BYQ7",,,
"Q8TDV2","Q8TDV2",,,
"O95866","O95866",,,
"Q9UBC1","Q9UBC1",,,
"O96001","O96001",,,
"Q9NPH9","Q9NPH9",,,
"Q9BY84","Q9BY84",,,
"Q6PEW0","Q6PEW0",,,
"Q9Y6Z7","Q9Y6Z7",,,
"A6NK06","A6NK06",,,
"Q96T68","Q96T68",,,
"Q4G0W2","Q4G0W2",,,
"Q5BKY1","Q5BKY1",,,
"Q9BUN5","Q9BUN5",,,
"Q9Y3B6","Q9Y3B6",,,
"A2RU30","A2RU30",,,
"A6NN92","A6NN92",,,
"Q9UK00","Q9UK00",,,
"Q8IZS5","Q8IZS5",,,
"Q86W54","Q86W54",,,
"P36894","P36894",,,
"Q5JXA9","Q5JXA9",,,
"Q7Z769","Q7Z769",,,
"Q6ZMY3","Q6ZMY3",,,
"Q9H714","Q9H714",,,
"A6NKF7","A6NKF7",,,
"Q8IY51","Q8IY51",,,
"Q99801","Q99801",,,
"Q9P2Z0","Q9P2Z0",,,
"Q9H336","Q9H336",,,
"Q6ZQN5","Q6ZQN5",,,
"Q6PEX7","Q6PEX7",,,
"Q8WXS3","Q8WXS3",,,
"Q9NPE6","Q9NPE6",,,
"Q8N695","Q8N695",,,
"P52945","P52945",,,
"Q8NC69","Q8NC69",,,
"Q5VXI9","Q5VXI9",,,
"Q8N6P7","Q8N6P7",,,
"Q9H3Q3","Q9H3Q3",,,
"Q96DS6","Q96DS6",,,
"Q9H3L0","Q9H3L0",,,
"A6NMX2","A6NMX2",,,
"Q8NGS7","Q8NGS7",,,
"Q8WX77","Q8WX77",,,
"Q6UX15","Q6UX15",,,
"P08949","P08949",,,
"O95561","O95561",,,
"Q8NHV9","Q8NHV9",,,
"Q86XF7","Q86XF7",,,
"Q96PX8","Q96PX8",,,
"O60667","O60667",,,
"P48664","P48664",,,
"Q8N131","Q8N131",,,
"Q3KP22","Q3KP22",,,
"Q14582","Q14582",,,
"Q969Q4","Q969Q4",,,
"Q8IXU6","Q8IXU6",,,
"Q6PH81","Q6PH81",,,
"O75493","O75493",,,
"Q9Y231","Q9Y231",,,
"A6NEH6","A6NEH6",,,
"B9A014","B9A014",,,
"Q6ZVE7","Q6ZVE7",,,
"Q6ZP98","Q6ZP98",,,
"P36383","P36383",,,
"Q96H35","Q96H35",,,
"Q5TCH4","Q5TCH4",,,
"P21452","P21452",,,
"Q8IVU9","Q8IVU9",,,
"O95718","O95718",,,
"Q86VZ2","Q86VZ2",,,
"Q16621","Q16621",,,
"Q9H106","Q9H106",,,
"O75829","O75829",,,
"P16471","P16471",,,
"P01100","P01100",,,
"Q15569","Q15569",,,
"Q6UX40","Q6UX40",,,
"P56559","P56559",,,
"P13805","P13805",,,
"A6NFU8","A6NFU8",,,
"Q1W4C9","Q1W4C9",,,
"Q5QP74","Q5QP74",,,
"Q9Y3A0","Q9Y3A0",,,
"P51861","P51861",,,
"Q99581","Q99581",,,
"Q14330","Q14330",,,
"P26998","P26998",,,
"Q13319","Q13319",,,
"P30461","P30461",,,
"P48169","P48169",,,
"P26951","P26951",,,
"P63211","P63211",,,
"Q31612","Q31612",,,
"O15428","O15428",,,
"O95406","O95406",,,
"Q9BZD7","Q9BZD7",,,
"P78396","P78396",,,
"Q9HC24","Q9HC24",,,
"Q9UIY3","Q9UIY3",,,
"Q9UIK5","Q9UIK5",,,
"A6NGA9","A6NGA9",,,
"O15204","O15204",,,
"Q8N387","Q8N387",,,
"P05181","P05181",,,
"P41143","P41143",,,
"P36382","P36382",,,
"Q7RTS3","Q7RTS3",,,
"P18463","P18463",,,
"O00398","O00398",,,
"Q8N819","Q8N819",,,
"O14862","O14862",,,
"Q8IYK2","Q8IYK2",,,
"P53794","P53794",,,
"Q6NZ63","Q6NZ63",,,
"Q6ZWI9","Q6ZWI9",,,
"Q8NEG0","Q8NEG0",,,
"Q6PJG9","Q6PJG9",,,
"Q7LC44","Q7LC44",,,
"O95900","O95900",,,
"Q9H7T3","Q9H7T3",,,
"Q9BQ16","Q9BQ16",,,
"Q5U649","Q5U649",,,
"P50591","P50591",,,
"A8MQ27","A8MQ27",,,
"P05177","P05177",,,
"Q9H2A7","Q9H2A7",,,
"Q96MN2","Q96MN2",,,
"Q9BXJ5","Q9BXJ5",,,
"Q9UBN1","Q9UBN1",,,
"P41220","P41220",,,
"Q9BXJ3","Q9BXJ3",,,
"Q96PQ6","Q96PQ6",,,
"A6NJB7","A6NJB7",,,
"Q8WXI8","Q8WXI8",,,
"O43736","O43736",,,
"Q70YC5","Q70YC5",,,
"Q9UKL4","Q9UKL4",,,
"P59796","P59796",,,
"Q9NPG1","Q9NPG1",,,
"Q9P2W7","Q9P2W7",,,
"P01135","P01135",,,
"Q96ES6","Q96ES6",,,
"Q86VG3","Q86VG3",,,
"Q9NVV2","Q9NVV2",,,
"Q8N8Z6","Q8N8Z6",,,
"Q495C1","Q495C1",,,
"Q99593","Q99593",,,
"Q6P5X7","Q6P5X7",,,
"Q5T8R8","Q5T8R8",,,
"D6RGH6","D6RGH6",,,
"Q6NT04","Q6NT04",,,
"Q8IYK8","Q8IYK8",,,
"Q9ULI1","Q9ULI1",,,
"A6NCL7","A6NCL7",,,
"Q2M2Z5","Q2M2Z5",,,
"Q8TAU0","Q8TAU0",,,
"Q96LC9","Q96LC9",,,
"Q96MZ4","Q96MZ4",,,
"Q86W47","Q86W47",,,
"Q9UGC6","Q9UGC6",,,
"O95475","O95475",,,
"P41180","P41180",,,
"Q96D42","Q96D42",,,
"Q96DX8","Q96DX8",,,
"Q6UYE1","Q6UYE1",,,
"P47871","P47871",,,
"Q5T5S1","Q5T5S1",,,
"Q75V66","Q75V66",,,
"Q1HG44","Q1HG44",,,
"Q14773","Q14773",,,
"Q5GH73","Q5GH73",,,
"Q8NBI3","Q8NBI3",,,
"O14901","O14901",,,
"Q86W10","Q86W10",,,
"Q8IVL8","Q8IVL8",,,
"J3KSC0","J3KSC0",,,
"Q6ZS10","Q6ZS10",,,
"P32970","P32970",,,
"Q9NPC2","Q9NPC2",,,
"Q02846","Q02846",,,
"Q9BVH7","Q9BVH7",,,
"Q5TID7","Q5TID7",,,
"Q9Y272","Q9Y272",,,
"Q9H2C2","Q9H2C2",,,
"P32238","P32238",,,
"Q8IXZ3","Q8IXZ3",,,
"Q9H156","Q9H156",,,
"P58215","P58215",,,
"Q9NYX4","Q9NYX4",,,
"O43916","O43916",,,
"Q86SQ9","Q86SQ9",,,
"Q96PD4","Q96PD4",,,
"Q1W6H9","Q1W6H9",,,
"Q02833","Q02833",,,
"Q8IUE0","Q8IUE0",,,
"Q9NS18","Q9NS18",,,
"Q6UWW0","Q6UWW0",,,
"Q96LR2","Q96LR2",,,
"Q96JP9","Q96JP9",,,
"P0CW27","P0CW27",,,
"P41181","P41181",,,
"A0ZSE6","A0ZSE6",,,
"P30281","P30281",,,
"Q6BAA4","Q6BAA4",,,
"P22079","P22079",,,
"Q8N6W0","Q8N6W0",,,
"Q9UI42","Q9UI42",,,
"P40394","P40394",,,
"Q3KRA9","Q3KRA9",,,
"Q6UX27","Q6UX27",,,
"Q7Z7D3","Q7Z7D3",,,
"Q9H6B1","Q9H6B1",,,
"Q8WXA8","Q8WXA8",,,
"A0PK05","A0PK05",,,
"P01704","P01704",,,
"Q7L211","Q7L211",,,
"Q8TCB7","Q8TCB7",,,
"Q9H3D4","Q9H3D4",,,
"Q8N3Z3","Q8N3Z3",,,
"Q8NFU1","Q8NFU1",,,
"Q9UBC9","Q9UBC9",,,
"P12271","P12271",,,
"Q8NBC4","Q8NBC4",,,
"Q96S37","Q96S37",,,
"Q1HG43","Q1HG43",,,
"Q86XK3","Q86XK3",,,
"Q9BWW8","Q9BWW8",,,
"P22736","P22736",,,
"A8MUM7","A8MUM7",,,
"Q6ZNC8","Q6ZNC8",,,
"Q8IZI9","Q8IZI9",,,
"O75426","O75426",,,
"A6NGC4","A6NGC4",,,
"P34925","P34925",,,
"Q96CH1","Q96CH1",,,
"Q6NT46","Q6NT46",,,
"Q9UEU5","Q9UEU5",,,
"Q4G0S7","Q4G0S7",,,
"Q9Y4G2","Q9Y4G2",,,
"Q76KD6","Q76KD6",,,
"Q99944","Q99944",,,
"Q13069","Q13069",,,
"Q13070","Q13070",,,
"Q9BZQ4","Q9BZQ4",,,
"Q9BSJ6","Q9BSJ6",,,
"P28223","P28223",,,
"Q1RMZ1","Q1RMZ1",,,
"Q16560","Q16560",,,
"SSPA_STAAU","SSPA_STAAU",,,
"Q8IU54","Q8IU54",,,
"Q8IZJ0","Q8IZJ0",,,
"Q13067","Q13067",,,
"Q6ZN66","Q6ZN66",,,
"Q9UM44","Q9UM44",,,
"Q06710","Q06710",,,
"Q6UX41","Q6UX41",,,
"Q9H093","Q9H093",,,
"Q7Z5J8","Q7Z5J8",,,
"P04436","P04436",,,
"Q9Y227","Q9Y227",,,
"O43548","O43548",,,
"P30279","P30279",,,
"Q6P0A1","Q6P0A1",,,
"Q9H1J7","Q9H1J7",,,
"A6NKP2","A6NKP2",,,
"Q8N0X2","Q8N0X2",,,
"P18847","P18847",,,
"Q96BV0","Q96BV0",,,
"Q9H2B2","Q9H2B2",,,
"P04435","P04435",,,
"Q4KMZ8","Q4KMZ8",,,
"O43474","O43474",,,
"Q8WW34","Q8WW34",,,
"Q15760","Q15760",,,
"Q9NTK1","Q9NTK1",,,
"Q8NGU9","Q8NGU9",,,
"Q3ZCT8","Q3ZCT8",,,
"Q5VZ72","Q5VZ72",,,
"Q9Y4Z2","Q9Y4Z2",,,
"O75971","O75971",,,
"Q86WK6","Q86WK6",,,
"Q9H2J7","Q9H2J7",,,
"Q9H8X3","Q9H8X3",,,
"Q6GPH4","Q6GPH4",,,
"Q8IYT3","Q8IYT3",,,
"O43187","O43187",,,
"P0C264","P0C264",,,
"Q0GE19","Q0GE19",,,
"O15547","O15547",,,
"P78380","P78380",,,
"Q96GV9","Q96GV9",,,
"Q86SU0","Q86SU0",,,
"C9JQL5","C9JQL5",,,
"Q6UWV7","Q6UWV7",,,
"Q0VD86","Q0VD86",,,
"Q6NXP0","Q6NXP0",,,
"Q6J272","Q6J272",,,
"Q8NEX9","Q8NEX9",,,
"Q96M89","Q96M89",,,
"O60478","O60478",,,
"Q8IZF4","Q8IZF4",,,
"Q6QHK4","Q6QHK4",,,
"Q8NET5","Q8NET5",,,
"P41587","P41587",,,
"Q8NH69","Q8NH69",,,
"Q7M4L6","Q7M4L6",,,
"Q9H7V2","Q9H7V2",,,
"Q6ZN18","Q6ZN18",,,
"Q8IYD9","Q8IYD9",,,
"Q5XKR4","Q5XKR4",,,
"Q9BYH8","Q9BYH8",,,
"Q5GAN4","Q5GAN4",,,
"Q8WZ55","Q8WZ55",,,
"Q8WWU7","Q8WWU7",,,
"Q9UBG3","Q9UBG3",,,
"Q8NG04","Q8NG04",,,
"Q8NCI6","Q8NCI6",,,
"Q9UBU7","Q9UBU7",,,
"Q9BZR8","Q9BZR8",,,
"Q6P9F5","Q6P9F5",,,
"Q8NEL0","Q8NEL0",,,
"Q96LM9","Q96LM9",,,
"O43364","O43364",,,
"Q9H903","Q9H903",,,
"P31276","P31276",,,
"Q02383","Q02383",,,
"Q9NQ76","Q9NQ76",,,
"Q6UXG3","Q6UXG3",,,
"Q9H967","Q9H967",,,
"Q8TCG2","Q8TCG2",,,
"O43763","O43763",,,
"Q53FD0","Q53FD0",,,
"Q96PD6","Q96PD6",,,
"Q16671","Q16671",,,
"Q9Y261","Q9Y261",,,
"Q5XUX0","Q5XUX0",,,
"Q96MV8","Q96MV8",,,
"Q9UBZ4","Q9UBZ4",,,
"Q9BR11","Q9BR11",,,
"P59894","P59894",,,
"Q96KJ9","Q96KJ9",,,
"Q3LIE5","Q3LIE5",,,
"P41225","P41225",,,
"Q15782","Q15782",,,
"P0CG33","P0CG33",,,
"Q9NYA3","Q9NYA3",,,
"A6NDN3","A6NDN3",,,
"O43711","O43711",,,
"Q8N565","Q8N565",,,
"Q9H6Z9","Q9H6Z9",,,
"A6NJJ6","A6NJJ6",,,
"C9JSJ3","C9JSJ3",,,
"Q9UK12","Q9UK12",,,
"P03956","P03956",,,
"Q16878","Q16878",,,
"Q96C00","Q96C00",,,
"Q9BZI1","Q9BZI1",,,
"Q5JRM2","Q5JRM2",,,
"Q8TC84","Q8TC84",,,
"Q9NZV1","Q9NZV1",,,
"Q3KPI0","Q3KPI0",,,
"P13569","P13569",,,
"Q86WS5","Q86WS5",,,
"Q7Z3D4","Q7Z3D4",,,
"Q96PF1","Q96PF1",,,
"O95455","O95455",,,
"Q8IYU4","Q8IYU4",,,
"O60269","O60269",,,
"A6NDE8","A6NDE8",,,
"Q5JST6","Q5JST6",,,
"Q8TAV4","Q8TAV4",,,
"Q8TEZ7","Q8TEZ7",,,
"Q5VVX9","Q5VVX9",,,
"Q16609","Q16609",,,
"Q96LA5","Q96LA5",,,
"O95343","O95343",,,
"O95390","O95390",,,
"Q8IWZ5","Q8IWZ5",,,
"Q8TAQ9","Q8TAQ9",,,
"O95965","O95965",,,
"Q68CR7","Q68CR7",,,
"Q96LK0","Q96LK0",,,
"Q96G27","Q96G27",,,
"P0CZ25","P0CZ25",,,
"P0CG20","P0CG20",,,
"Q6NT89","Q6NT89",,,
"Q16633","Q16633",,,
"Q9Y3Q7","Q9Y3Q7",,,
"Q9NSA2","Q9NSA2",,,
"O43502","O43502",,,
"Q8NE31","Q8NE31",,,
"Q9UJQ4","Q9UJQ4",,,
"Q8NBL3","Q8NBL3",,,
"P56749","P56749",,,
"O14626","O14626",,,
"Q6TGC4","Q6TGC4",,,
"Q86XJ1","Q86XJ1",,,
"Q8WYQ4","Q8WYQ4",,,
"Q6ZSJ9","Q6ZSJ9",,,
"O75311","O75311",,,
"P04798","P04798",,,
"Q01892","Q01892",,,
"Q13571","Q13571",,,
"A6NFF2","A6NFF2",,,
"P14902","P14902",,,
"Q6P7N7","Q6P7N7",,,
"Q99727","Q99727",,,
"O14649","O14649",,,
"Q68CL5","Q68CL5",,,
"Q8WV60","Q8WV60",,,
"Q96AC6","Q96AC6",,,
"Q68D42","Q68D42",,,
"Q07627","Q07627",,,
"Q8IUG1","Q8IUG1",,,
"Q14188","Q14188",,,
"O96024","O96024",,,
"Q8IZU0","Q8IZU0",,,
"P54845","P54845",,,
"Q9BZJ4","Q9BZJ4",,,
"Q7Z692","Q7Z692",,,
"Q9Y644","Q9Y644",,,
"Q9BQQ7","Q9BQQ7",,,
"P07288","P07288",,,
"P55082","P55082",,,
"Q9NQ35","Q9NQ35",,,
"Q8IUR5","Q8IUR5",,,
"Q9ULI2","Q9ULI2",,,
"Q9H720","Q9H720",,,
"P09238","P09238",,,
"P31314","P31314",,,
"P28360","P28360",,,
"Q86YW5","Q86YW5",,,
"P78363","P78363",,,
"Q147U1","Q147U1",,,
"Q6ZSU1","Q6ZSU1",,,
"Q96L15","Q96L15",,,
"Q8N9Y4","Q8N9Y4",,,
"Q6ZUS5","Q6ZUS5",,,
"P12980","P12980",,,
"P0C7X2","P0C7X2",,,
"Q5VZ18","Q5VZ18",,,
"Q86VY9","Q86VY9",,,
"Q9BXE9","Q9BXE9",,,
"P09017","P09017",,,
"P57055","P57055",,,
"Q9Y215","Q9Y215",,,
"Q9Y275","Q9Y275",,,
"Q53QW1","Q53QW1",,,
"Q9HA90","Q9HA90",,,
"P48167","P48167",,,
"O15218","O15218",,,
"Q9H756","Q9H756",,,
"Q9ULC8","Q9ULC8",,,
"P15813","P15813",,,
"Q8NHX4","Q8NHX4",,,
"Q8N8X9","Q8N8X9",,,
"Q96E29","Q96E29",,,
"Q9P0T4","Q9P0T4",,,
"D6REC4","D6REC4",,,
"A6NK97","A6NK97",,,
"Q8NA82","Q8NA82",,,
"Q96BY2","Q96BY2",,,
"Q9Y226","Q9Y226",,,
"Q96FL9","Q96FL9",,,
"O60682","O60682",,,
"A6NCI8","A6NCI8",,,
"P43116","P43116",,,
"Q96JF0","Q96JF0",,,
"O00744","O00744",,,
"Q9NQ25","Q9NQ25",,,
"Q13064","Q13064",,,
"Q8NGG3","Q8NGG3",,,
"Q7Z6M3","Q7Z6M3",,,
"Q6WBX8","Q6WBX8",,,
"O95727","O95727",,,
"A6NHN6","A6NHN6",,,
"Q16515","Q16515",,,
"Q8TEB7","Q8TEB7",,,
"P40225","P40225",,,
"Q92698","Q92698",,,
"Q96MK3","Q96MK3",,,
"P02708","P02708",,,
"Q9ULB5","Q9ULB5",,,
"Q15743","Q15743",,,
"P41440","P41440",,,
"Q9Y3V2","Q9Y3V2",,,
"Q8IYI8","Q8IYI8",,,
"Q96K80","Q96K80",,,
"Q71F23","Q71F23",,,
"P54315","P54315",,,
"O75386","O75386",,,
"Q8N3J9","Q8N3J9",,,
"Q9UL42","Q9UL42",,,
"P29016","P29016",,,
"P15976","P15976",,,
"O14863","O14863",,,
"A8K8P3","A8K8P3",,,
"P16499","P16499",,,
"Q8IXX5","Q8IXX5",,,
"Q1AE95","Q1AE95",,,
"Q6XR72","Q6XR72",,,
"Q6PID8","Q6PID8",,,
"P49715","P49715",,,
"A6NN90","A6NN90",,,
"Q8N428","Q8N428",,,
"P0C7M4","P0C7M4",,,
"P25025","P25025",,,
"Q08334","Q08334",,,
"Q6NUJ5","Q6NUJ5",,,
"Q6P2M8","Q6P2M8",,,
"Q5MAI5","Q5MAI5",,,
"Q9NS61","Q9NS61",,,
"Q7L190","Q7L190",,,
"P98187","P98187",,,
"Q96NL0","Q96NL0",,,
"P25089","P25089",,,
"Q86W33","Q86W33",,,
"Q9NP70","Q9NP70",,,
"P18405","P18405",,,
"Q8NB59","Q8NB59",,,
"Q14135","Q14135",,,
"P10914","P10914",,,
"A8MVM7","A8MVM7",,,
"Q8N130","Q8N130",,,
"Q8N3G9","Q8N3G9",,,
"Q9H6L4","Q9H6L4",,,
"Q6P1W5","Q6P1W5",,,
"P51843","P51843",,,
"Q5T442","Q5T442",,,
"Q5JXC2","Q5JXC2",,,
"Q8NA57","Q8NA57",,,
"Q9UF02","Q9UF02",,,
"Q96J86","Q96J86",,,
"Q5T7M4","Q5T7M4",,,
"Q9H095","Q9H095",,,
"Q4W4Y0","Q4W4Y0",,,
"Q14442","Q14442",,,
"B7Z8K6","B7Z8K6",,,
"Q9H8N7","Q9H8N7",,,
"Q96JS3","Q96JS3",,,
"O43934","O43934",,,
"O76061","O76061",,,
"Q8N1C3","Q8N1C3",,,
"Q7Z419","Q7Z419",,,
"A1L170","A1L170",,,
"Q96PX9","Q96PX9",,,
"Q8IX90","Q8IX90",,,
"Q16518","Q16518",,,
"A0FGR9","A0FGR9",,,
"Q8N371","Q8N371",,,
"Q9UP79","Q9UP79",,,
"Q8TAV3","Q8TAV3",,,
"Q8NGJ1","Q8NGJ1",,,
"Q6ZMS7","Q6ZMS7",,,
"Q8TCB6","Q8TCB6",,,
"Q13467","Q13467",,,
"Q9UH77","Q9UH77",,,
"Q5T5J6","Q5T5J6",,,
"Q9P0G3","Q9P0G3",,,
"O94941","O94941",,,
"Q10981","Q10981",,,
"Q8NH57","Q8NH57",,,
"P11509","P11509",,,
"P30953","P30953",,,
"P49146","P49146",,,
"Q9NQ31","Q9NQ31",,,
"Q9UNN4","Q9UNN4",,,
"A8K8V0","A8K8V0",,,
"Q8N7X1","Q8N7X1",,,
"P51160","P51160",,,
"Q13515","Q13515",,,
"Q96HE9","Q96HE9",,,
"P38484","P38484",,,
"Q16829","Q16829",,,
"Q92547","Q92547",,,
"Q1W209","Q1W209",,,
"Q9NR90","Q9NR90",,,
"Q5VZB9","Q5VZB9",,,
"O15169","O15169",,,
"Q9P2J9","Q9P2J9",,,
"O15232","O15232",,,
"Q5U4P2","Q5U4P2",,,
"Q9BY78","Q9BY78",,,
"P47887","P47887",,,
"Q9NXP7","Q9NXP7",,,
"Q86YE8","Q86YE8",,,
"Q12834","Q12834",,,
"Q13472","Q13472",,,
"Q8WXU2","Q8WXU2",,,
"Q7LFX5","Q7LFX5",,,
"P36575","P36575",,,
"Q92806","Q92806",,,
"Q9C0F3","Q9C0F3",,,
"A6NHR8","A6NHR8",,,
"Q6V9R5","Q6V9R5",,,
"Q8NFU5","Q8NFU5",,,
"O75159","O75159",,,
"Q9Y4I5","Q9Y4I5",,,
"Q9BXR5","Q9BXR5",,,
"O75164","O75164",,,
"Q99640","Q99640",,,
"Q969K4","Q969K4",,,
"Q13609","Q13609",,,
"P0CB38","P0CB38",,,
"Q8N7B9","Q8N7B9",,,
"Q8TC44","Q8TC44",,,
"Q8NA58","Q8NA58",,,
"Q6P499","Q6P499",,,
"Q8IZC7","Q8IZC7",,,
"Q8NA92","Q8NA92",,,
"Q86SI9","Q86SI9",,,
"Q9HCJ2","Q9HCJ2",,,
"Q9XRX5","Q9XRX5",,,
"Q8NEG7","Q8NEG7",,,
"Q9H222","Q9H222",,,
"Q86UP6","Q86UP6",,,
"Q9NR82","Q9NR82",,,
"P30488","P30488",,,
"P30483","P30483",,,
"P30487","P30487",,,
"Q6PJ61","Q6PJ61",,,
"Q96L03","Q96L03",,,
"Q5T124","Q5T124",,,
"Q8IY50","Q8IY50",,,
"Q9UBF9","Q9UBF9",,,
"Q6NUJ1","Q6NUJ1",,,
"O94850","O94850",,,
"Q9Y264","Q9Y264",,,
"Q86UC2","Q86UC2",,,
"Q6B0I6","Q6B0I6",,,
"Q8NH59","Q8NH59",,,
"Q9C0D4","Q9C0D4",,,
"Q15835","Q15835",,,
"P51826","P51826",,,
"Q9BYE0","Q9BYE0",,,
"Q16526","Q16526",,,
"Q96M34","Q96M34",,,
"Q8NCA9","Q8NCA9",,,
"Q6X9E4","Q6X9E4",,,
"Q14296","Q14296",,,
"Q5HY92","Q5HY92",,,
"P25116","P25116",,,
"Q5THK1","Q5THK1",,,
"Q86WI0","Q86WI0",,,
"Q03052","Q03052",,,
"Q8NCD3","Q8NCD3",,,
"Q6P9H4","Q6P9H4",,,
"Q9Y2V3","Q9Y2V3",,,
"Q8TAI1","Q8TAI1",,,
"Q6QNK2","Q6QNK2",,,
"Q8N4S9","Q8N4S9",,,
"Q16821","Q16821",,,
"Q9Y561","Q9Y561",,,
"Q13117","Q13117",,,
"A8K5M9","A8K5M9",,,
"Q16739","Q16739",,,
"Q00973","Q00973",,,
"Q9Y2W7","Q9Y2W7",,,
"Q5TEA3","Q5TEA3",,,
"Q8WV24","Q8WV24",,,
"Q9BXB7","Q9BXB7",,,
"Q9P0M4","Q9P0M4",,,
"Q9NS91","Q9NS91",,,
"P83110","P83110",,,
"Q14680","Q14680",,,
"Q9UM63","Q9UM63",,,
"Q9Y5Q3","Q9Y5Q3",,,
"Q6P9A2","Q6P9A2",,,
"P29376","P29376",,,
"Q9UNA3","Q9UNA3",,,
"Q14863","Q14863",,,
"Q99527","Q99527",,,
"Q86TZ1","Q86TZ1",,,
"P01189","P01189",,,
"A6NHM9","A6NHM9",,,
"P11229","P11229",,,
"Q9NP08","Q9NP08",,,
"P0C1H6","P0C1H6",,,
"Q86VS3","Q86VS3",,,
"Q8TF40","Q8TF40",,,
"Q9BSE2","Q9BSE2",,,
"P40197","P40197",,,
"P20132","P20132",,,
"Q86SG3","Q86SG3",,,
"Q969J2","Q969J2",,,
"Q3KP44","Q3KP44",,,
"Q6NUI2","Q6NUI2",,,
"Q9UIJ5","Q9UIJ5",,,
"A6NN73","A6NN73",,,
"Q99811","Q99811",,,
"Q9NS28","Q9NS28",,,
"Q86TY3","Q86TY3",,,
"Q9UKF5","Q9UKF5",,,
"Q8IZM9","Q8IZM9",,,
"Q969F2","Q969F2",,,
"Q15513","Q15513",,,
"Q9Y6Q3","Q9Y6Q3",,,
"P10523","P10523",,,
"Q8IZ13","Q8IZ13",,,
"Q17RP2","Q17RP2",,,
"Q9NVE4","Q9NVE4",,,
"Q6UXP9","Q6UXP9",,,
"P22557","P22557",,,
"Q9NPI7","Q9NPI7",,,
"Q8NA19","Q8NA19",,,
"Q71F78","Q71F78",,,
"Q9H208","Q9H208",,,
"P22310","P22310",,,
"Q96D70","Q96D70",,,
"P05112","P05112",,,
"Q8NC74","Q8NC74",,,
"Q6JVE5","Q6JVE5",,,
"O76083","O76083",,,
"Q96RP3","Q96RP3",,,
"P26651","P26651",,,
"Q96JC9","Q96JC9",,,
"Q9BRB3","Q9BRB3",,,
"Q96CX3","Q96CX3",,,
"Q86VZ4","Q86VZ4",,,
"P30559","P30559",,,
"Q86UE6","Q86UE6",,,
"P01106","P01106",,,
"Q8NCT1","Q8NCT1",,,
"P48549","P48549",,,
"P40200","P40200",,,
"Q8TAK6","Q8TAK6",,,
"Q8N2C3","Q8N2C3",,,
"P25106","P25106",,,
"Q6IS24","Q6IS24",,,
"Q5VZV4","Q5VZV4",,,
"Q6TFL4","Q6TFL4",,,
"Q9H207","Q9H207",,,
"Q9Y6R6","Q9Y6R6",,,
"Q96LX7","Q96LX7",,,
"Q6N075","Q6N075",,,
"P48023","P48023",,,
"Q5U623","Q5U623",,,
"Q7Z340","Q7Z340",,,
"Q9Y581","Q9Y581",,,
"Q6UVJ0","Q6UVJ0",,,
"Q8WXF8","Q8WXF8",,,
"P51959","P51959",,,
"Q8NBR0","Q8NBR0",,,
"Q5JXX5","Q5JXX5",,,
"Q9P1V8","Q9P1V8",,,
"P48995","P48995",,,
"Q00056","Q00056",,,
"Q9Y2I9","Q9Y2I9",,,
"Q8NAG6","Q8NAG6",,,
"Q9UBG7","Q9UBG7",,,
"Q96PQ7","Q96PQ7",,,
"Q8WYP3","Q8WYP3",,,
"A6NIK2","A6NIK2",,,
"Q9H161","Q9H161",,,
"Q5TB30","Q5TB30",,,
"Q6NUT3","Q6NUT3",,,
"Q92839","Q92839",,,
"Q06430","Q06430",,,
"Q63ZE4","Q63ZE4",,,
"Q2M3C6","Q2M3C6",,,
"Q8NA31","Q8NA31",,,
"Q5U5X8","Q5U5X8",,,
"O94761","O94761",,,
"O60359","O60359",,,
"O15516","O15516",,,
"Q9UNP4","Q9UNP4",,,
"Q8TCW9","Q8TCW9",,,
"Q5VZY2","Q5VZY2",,,
"Q96GX1","Q96GX1",,,
"Q8IZD6","Q8IZD6",,,
"Q6T423","Q6T423",,,
"P04279","P04279",,,
"P18850","P18850",,,
"Q8IW41","Q8IW41",,,
"Q96KK4","Q96KK4",,,
"Q9UJW3","Q9UJW3",,,
"Q86YJ5","Q86YJ5",,,
"Q96JA4","Q96JA4",,,
"Q9Y283","Q9Y283",,,
"Q9BUY5","Q9BUY5",,,
"Q8WTZ3","Q8WTZ3",,,
"Q96PX1","Q96PX1",,,
"P19438","P19438",,,
"Q3MIN7","Q3MIN7",,,
"A6NCK2","A6NCK2",,,
"Q96BQ3","Q96BQ3",,,
"Q8IVV7","Q8IVV7",,,
"P10163","P10163",,,
"Q8NCF0","Q8NCF0",,,
"Q8IZA3","Q8IZA3",,,
"Q9UHV5","Q9UHV5",,,
"Q76EJ3","Q76EJ3",,,
"Q5QJ38","Q5QJ38",,,
"P0CG23","P0CG23",,,
"Q8TCX5","Q8TCX5",,,
"Q68CJ9","Q68CJ9",,,
"Q8IVE0","Q8IVE0",,,
